Lon,Lat,Speciesrichness
-170.5,48.94875,35
-170.5,50.49615,45
-170.5,52.09608,124
-170.5,53.75572,144
-170.5,55.48388,280
-170.5,57.29166,315
-170.5,59.19334,179
-170.5,61.20787,107
-170.5,63.36129,NaN
-170.5,65.69124,NaN
-170.5,68.25572,48
-170.5,71.15352,29
-170.5,74.58264,69
-170.5,79.11166,56
-169.5,-77.04822,30
-169.5,-73.09689,18
-169.5,-69.92046,36
-169.5,-67.17492,20
-169.5,-64.71517,29
-169.5,-62.46289,32
-169.5,-60.36995,5
-169.5,-58.40418,36
-169.5,-56.54284,35
-169.5,-54.7691,20
-169.5,-53.07012,21
-169.5,-51.43583,22
-169.5,-49.85814,25
-169.5,-48.33045,26
-169.5,-46.84729,26
-169.5,-45.40405,9
-169.5,-43.99682,30
-169.5,-42.62225,30
-169.5,-41.2774,32
-169.5,-39.95974,36
-169.5,-38.66701,36
-169.5,-37.39724,14
-169.5,-36.14864,40
-169.5,-34.91962,39
-169.5,-33.70876,41
-169.5,-32.51474,19
-169.5,-31.33638,40
-169.5,-30.17261,40
-169.5,-29.02243,39
-169.5,-27.88493,37
-169.5,-26.75926,38
-169.5,-25.64464,36
-169.5,-24.54034,38
-169.5,-23.44568,38
-169.5,-22.36001,41
-169.5,-21.28275,43
-169.5,-20.21333,452
-169.5,-19.1512,468
-169.5,-18.09588,452
-169.5,-17.04687,46
-169.5,-16.00372,41
-169.5,-14.96599,575
-169.5,-13.93326,846
-169.5,-12.90513,42
-169.5,-11.88122,42
-169.5,-10.86114,43
-169.5,-9.84453,40
-169.5,-8.83105,40
-169.5,-7.82034,40
-169.5,-6.81208,40
-169.5,-5.80593,40
-169.5,-4.80158,40
-169.5,-3.79871,468
-169.5,-2.797,41
-169.5,-1.79614,41
-169.5,-0.79584,40
-169.5,0.20423,41
-169.5,1.20435,40
-169.5,2.20485,40
-169.5,3.20602,38
-169.5,4.20816,38
-169.5,5.2116,39
-169.5,6.21665,38
-169.5,7.22362,39
-169.5,8.23284,39
-169.5,9.24464,40
-169.5,10.25936,39
-169.5,11.27734,39
-169.5,12.29894,39
-169.5,13.32453,40
-169.5,14.35449,40
-169.5,15.38921,40
-169.5,16.4291,378
-169.5,17.47459,231
-169.5,18.52613,39
-169.5,19.58417,53
-169.5,20.64921,39
-169.5,21.72177,52
-169.5,22.80239,41
-169.5,23.89166,41
-169.5,24.99018,47
-169.5,26.09861,42
-169.5,27.21765,39
-169.5,28.34806,39
-169.5,29.49063,33
-169.5,30.64625,36
-169.5,31.81585,37
-169.5,33.00047,37
-169.5,34.20122,39
-169.5,35.41933,38
-169.5,36.65617,36
-169.5,37.91321,32
-169.5,39.19213,32
-169.5,40.49479,30
-169.5,41.82327,26
-169.5,43.17993,28
-169.5,44.56747,36
-169.5,45.98897,25
-169.5,47.448,31
-169.5,48.94875,24
-169.5,50.49615,18
-169.5,52.09608,101
-169.5,53.75572,143
-169.5,55.48388,301
-169.5,57.29166,301
-169.5,59.19334,138
-169.5,61.20787,92
-169.5,63.36129,NaN
-169.5,65.69124,195
-169.5,68.25572,94
-169.5,71.15352,13
-169.5,74.58264,36
-169.5,79.11166,4
-168.5,-77.04822,3
-168.5,-73.09689,22
-168.5,-69.92046,30
-168.5,-67.17492,26
-168.5,-64.71517,23
-168.5,-62.46289,5
-168.5,-60.36995,5
-168.5,-58.40418,20
-168.5,-56.54284,21
-168.5,-54.7691,19
-168.5,-53.07012,19
-168.5,-51.43583,21
-168.5,-49.85814,23
-168.5,-48.33045,26
-168.5,-46.84729,26
-168.5,-45.40405,28
-168.5,-43.99682,29
-168.5,-42.62225,29
-168.5,-41.2774,9
-168.5,-39.95974,10
-168.5,-38.66701,11
-168.5,-37.39724,12
-168.5,-36.14864,14
-168.5,-34.91962,14
-168.5,-33.70876,16
-168.5,-32.51474,16
-168.5,-31.33638,17
-168.5,-30.17261,18
-168.5,-29.02243,19
-168.5,-27.88493,20
-168.5,-26.75926,21
-168.5,-25.64464,22
-168.5,-24.54034,26
-168.5,-23.44568,31
-168.5,-22.36001,33
-168.5,-21.28275,36
-168.5,-20.21333,36
-168.5,-19.1512,466
-168.5,-18.09588,39
-168.5,-17.04687,38
-168.5,-16.00372,39
-168.5,-14.96599,818
-168.5,-13.93326,576
-168.5,-12.90513,35
-168.5,-11.88122,36
-168.5,-10.86114,36
-168.5,-9.84453,36
-168.5,-8.83105,37
-168.5,-7.82034,37
-168.5,-6.81208,37
-168.5,-5.80593,37
-168.5,-4.80158,40
-168.5,-3.79871,42
-168.5,-2.797,45
-168.5,-1.79614,43
-168.5,-0.79584,44
-168.5,0.20423,44
-168.5,1.20435,44
-168.5,2.20485,44
-168.5,3.20602,46
-168.5,4.20816,46
-168.5,5.2116,44
-168.5,6.21665,45
-168.5,7.22362,46
-168.5,8.23284,46
-168.5,9.24464,48
-168.5,10.25936,48
-168.5,11.27734,47
-168.5,12.29894,49
-168.5,13.32453,48
-168.5,14.35449,46
-168.5,15.38921,46
-168.5,16.4291,207
-168.5,17.47459,220
-168.5,18.52613,46
-168.5,19.58417,45
-168.5,20.64921,44
-168.5,21.72177,44
-168.5,22.80239,44
-168.5,23.89166,42
-168.5,24.99018,202
-168.5,26.09861,237
-168.5,27.21765,33
-168.5,28.34806,32
-168.5,29.49063,28
-168.5,30.64625,26
-168.5,31.81585,26
-168.5,33.00047,24
-168.5,34.20122,25
-168.5,35.41933,24
-168.5,36.65617,34
-168.5,37.91321,31
-168.5,39.19213,30
-168.5,40.49479,23
-168.5,41.82327,31
-168.5,43.17993,31
-168.5,44.56747,30
-168.5,45.98897,18
-168.5,47.448,16
-168.5,48.94875,24
-168.5,50.49615,24
-168.5,52.09608,92
-168.5,53.75572,226
-168.5,55.48388,349
-168.5,57.29166,229
-168.5,59.19334,98
-168.5,61.20787,136
-168.5,63.36129,188
-168.5,65.69124,160
-168.5,68.25572,108
-168.5,71.15352,88
-168.5,74.58264,44
-168.5,79.11166,3
-167.5,-77.04822,25
-167.5,-73.09689,26
-167.5,-69.92046,20
-167.5,-67.17492,19
-167.5,-64.71517,28
-167.5,-62.46289,33
-167.5,-60.36995,20
-167.5,-58.40418,19
-167.5,-56.54284,19
-167.5,-54.7691,20
-167.5,-53.07012,20
-167.5,-51.43583,21
-167.5,-49.85814,24
-167.5,-48.33045,26
-167.5,-46.84729,27
-167.5,-45.40405,29
-167.5,-43.99682,30
-167.5,-42.62225,29
-167.5,-41.2774,30
-167.5,-39.95974,33
-167.5,-38.66701,37
-167.5,-37.39724,40
-167.5,-36.14864,38
-167.5,-34.91962,40
-167.5,-33.70876,40
-167.5,-32.51474,38
-167.5,-31.33638,39
-167.5,-30.17261,39
-167.5,-29.02243,37
-167.5,-27.88493,37
-167.5,-26.75926,37
-167.5,-25.64464,36
-167.5,-24.54034,38
-167.5,-23.44568,35
-167.5,-22.36001,37
-167.5,-21.28275,42
-167.5,-20.21333,42
-167.5,-19.1512,43
-167.5,-18.09588,40
-167.5,-17.04687,45
-167.5,-16.00372,45
-167.5,-14.96599,44
-167.5,-13.93326,42
-167.5,-12.90513,42
-167.5,-11.88122,41
-167.5,-10.86114,41
-167.5,-9.84453,40
-167.5,-8.83105,40
-167.5,-7.82034,40
-167.5,-6.81208,42
-167.5,-5.80593,40
-167.5,-4.80158,39
-167.5,-3.79871,48
-167.5,-2.797,50
-167.5,-1.79614,40
-167.5,-0.79584,40
-167.5,0.20423,50
-167.5,1.20435,39
-167.5,2.20485,38
-167.5,3.20602,38
-167.5,4.20816,39
-167.5,5.2116,38
-167.5,6.21665,39
-167.5,7.22362,38
-167.5,8.23284,38
-167.5,9.24464,39
-167.5,10.25936,40
-167.5,11.27734,40
-167.5,12.29894,40
-167.5,13.32453,40
-167.5,14.35449,39
-167.5,15.38921,40
-167.5,16.4291,40
-167.5,17.47459,40
-167.5,18.52613,40
-167.5,19.58417,40
-167.5,20.64921,51
-167.5,21.72177,50
-167.5,22.80239,50
-167.5,23.89166,48
-167.5,24.99018,269
-167.5,26.09861,195
-167.5,27.21765,40
-167.5,28.34806,40
-167.5,29.49063,39
-167.5,30.64625,37
-167.5,31.81585,37
-167.5,33.00047,38
-167.5,34.20122,39
-167.5,35.41933,38
-167.5,36.65617,33
-167.5,37.91321,31
-167.5,39.19213,30
-167.5,40.49479,37
-167.5,41.82327,29
-167.5,43.17993,37
-167.5,44.56747,25
-167.5,45.98897,24
-167.5,47.448,24
-167.5,48.94875,25
-167.5,50.49615,16
-167.5,52.09608,38
-167.5,53.75572,337
-167.5,55.48388,300
-167.5,57.29166,252
-167.5,59.19334,135
-167.5,61.20787,118
-167.5,63.36129,150
-167.5,65.69124,NaN
-167.5,68.25572,114
-167.5,71.15352,93
-167.5,74.58264,4
-167.5,79.11166,3
-166.5,-77.04822,3
-166.5,-73.09689,24
-166.5,-69.92046,3
-166.5,-67.17492,24
-166.5,-64.71517,32
-166.5,-62.46289,20
-166.5,-60.36995,21
-166.5,-58.40418,19
-166.5,-56.54284,19
-166.5,-54.7691,21
-166.5,-53.07012,21
-166.5,-51.43583,22
-166.5,-49.85814,24
-166.5,-48.33045,27
-166.5,-46.84729,31
-166.5,-45.40405,34
-166.5,-43.99682,34
-166.5,-42.62225,34
-166.5,-41.2774,29
-166.5,-39.95974,33
-166.5,-38.66701,37
-166.5,-37.39724,13
-166.5,-36.14864,14
-166.5,-34.91962,15
-166.5,-33.70876,17
-166.5,-32.51474,18
-166.5,-31.33638,18
-166.5,-30.17261,19
-166.5,-29.02243,20
-166.5,-27.88493,36
-166.5,-26.75926,36
-166.5,-25.64464,36
-166.5,-24.54034,27
-166.5,-23.44568,33
-166.5,-22.36001,35
-166.5,-21.28275,39
-166.5,-20.21333,39
-166.5,-19.1512,40
-166.5,-18.09588,40
-166.5,-17.04687,42
-166.5,-16.00372,43
-166.5,-14.96599,41
-166.5,-13.93326,39
-166.5,-12.90513,37
-166.5,-11.88122,407
-166.5,-10.86114,410
-166.5,-9.84453,408
-166.5,-8.83105,39
-166.5,-7.82034,39
-166.5,-6.81208,39
-166.5,-5.80593,40
-166.5,-4.80158,45
-166.5,-3.79871,45
-166.5,-2.797,45
-166.5,-1.79614,46
-166.5,-0.79584,46
-166.5,0.20423,46
-166.5,1.20435,46
-166.5,2.20485,47
-166.5,3.20602,47
-166.5,4.20816,48
-166.5,5.2116,49
-166.5,6.21665,49
-166.5,7.22362,49
-166.5,8.23284,49
-166.5,9.24464,51
-166.5,10.25936,50
-166.5,11.27734,50
-166.5,12.29894,50
-166.5,13.32453,51
-166.5,14.35449,49
-166.5,15.38921,51
-166.5,16.4291,49
-166.5,17.47459,48
-166.5,18.52613,49
-166.5,19.58417,48
-166.5,20.64921,48
-166.5,21.72177,47
-166.5,22.80239,46
-166.5,23.89166,518
-166.5,24.99018,254
-166.5,26.09861,38
-166.5,27.21765,36
-166.5,28.34806,31
-166.5,29.49063,29
-166.5,30.64625,36
-166.5,31.81585,37
-166.5,33.00047,26
-166.5,34.20122,27
-166.5,35.41933,25
-166.5,36.65617,33
-166.5,37.91321,31
-166.5,39.19213,30
-166.5,40.49479,32
-166.5,41.82327,29
-166.5,43.17993,24
-166.5,44.56747,21
-166.5,45.98897,37
-166.5,47.448,23
-166.5,48.94875,29
-166.5,50.49615,31
-166.5,52.09608,45
-166.5,53.75572,NaN
-166.5,55.48388,286
-166.5,57.29166,198
-166.5,59.19334,113
-166.5,61.20787,53
-166.5,63.36129,146
-166.5,65.69124,NaN
-166.5,68.25572,NaN
-166.5,71.15352,72
-166.5,74.58264,4
-166.5,79.11166,3
-165.5,-77.04822,110
-165.5,-73.09689,20
-165.5,-69.92046,25
-165.5,-67.17492,21
-165.5,-64.71517,4
-165.5,-62.46289,21
-165.5,-60.36995,21
-165.5,-58.40418,19
-165.5,-56.54284,19
-165.5,-54.7691,20
-165.5,-53.07012,21
-165.5,-51.43583,24
-165.5,-49.85814,23
-165.5,-48.33045,6
-165.5,-46.84729,6
-165.5,-45.40405,27
-165.5,-43.99682,31
-165.5,-42.62225,28
-165.5,-41.2774,30
-165.5,-39.95974,32
-165.5,-38.66701,10
-165.5,-37.39724,11
-165.5,-36.14864,12
-165.5,-34.91962,13
-165.5,-33.70876,15
-165.5,-32.51474,16
-165.5,-31.33638,16
-165.5,-30.17261,17
-165.5,-29.02243,18
-165.5,-27.88493,19
-165.5,-26.75926,20
-165.5,-25.64464,21
-165.5,-24.54034,23
-165.5,-23.44568,28
-165.5,-22.36001,31
-165.5,-21.28275,34
-165.5,-20.21333,35
-165.5,-19.1512,35
-165.5,-18.09588,36
-165.5,-17.04687,37
-165.5,-16.00372,38
-165.5,-14.96599,36
-165.5,-13.93326,35
-165.5,-12.90513,33
-165.5,-11.88122,408
-165.5,-10.86114,412
-165.5,-9.84453,478
-165.5,-8.83105,32
-165.5,-7.82034,35
-165.5,-6.81208,35
-165.5,-5.80593,35
-165.5,-4.80158,37
-165.5,-3.79871,42
-165.5,-2.797,40
-165.5,-1.79614,40
-165.5,-0.79584,41
-165.5,0.20423,41
-165.5,1.20435,41
-165.5,2.20485,42
-165.5,3.20602,42
-165.5,4.20816,42
-165.5,5.2116,44
-165.5,6.21665,42
-165.5,7.22362,43
-165.5,8.23284,43
-165.5,9.24464,44
-165.5,10.25936,46
-165.5,11.27734,44
-165.5,12.29894,44
-165.5,13.32453,45
-165.5,14.35449,44
-165.5,15.38921,44
-165.5,16.4291,42
-165.5,17.47459,42
-165.5,18.52613,43
-165.5,19.58417,43
-165.5,20.64921,42
-165.5,21.72177,42
-165.5,22.80239,244
-165.5,23.89166,251
-165.5,24.99018,38
-165.5,26.09861,33
-165.5,27.21765,31
-165.5,28.34806,27
-165.5,29.49063,25
-165.5,30.64625,25
-165.5,31.81585,24
-165.5,33.00047,23
-165.5,34.20122,23
-165.5,35.41933,23
-165.5,36.65617,21
-165.5,37.91321,22
-165.5,39.19213,30
-165.5,40.49479,32
-165.5,41.82327,26
-165.5,43.17993,20
-165.5,44.56747,25
-165.5,45.98897,25
-165.5,47.448,15
-165.5,48.94875,15
-165.5,50.49615,14
-165.5,52.09608,13
-165.5,53.75572,385
-165.5,55.48388,333
-165.5,57.29166,203
-165.5,59.19334,100
-165.5,61.20787,NaN
-165.5,63.36129,172
-165.5,65.69124,NaN
-165.5,68.25572,NaN
-165.5,71.15352,78
-165.5,74.58264,3
-165.5,79.11166,3
-164.5,-77.04822,66
-164.5,-73.09689,21
-164.5,-69.92046,26
-164.5,-67.17492,28
-164.5,-64.71517,21
-164.5,-62.46289,20
-164.5,-60.36995,22
-164.5,-58.40418,20
-164.5,-56.54284,20
-164.5,-54.7691,20
-164.5,-53.07012,20
-164.5,-51.43583,22
-164.5,-49.85814,23
-164.5,-48.33045,29
-164.5,-46.84729,32
-164.5,-45.40405,28
-164.5,-43.99682,31
-164.5,-42.62225,30
-164.5,-41.2774,31
-164.5,-39.95974,32
-164.5,-38.66701,11
-164.5,-37.39724,35
-164.5,-36.14864,14
-164.5,-34.91962,15
-164.5,-33.70876,17
-164.5,-32.51474,17
-164.5,-31.33638,18
-164.5,-30.17261,19
-164.5,-29.02243,19
-164.5,-27.88493,21
-164.5,-26.75926,21
-164.5,-25.64464,23
-164.5,-24.54034,28
-164.5,-23.44568,31
-164.5,-22.36001,34
-164.5,-21.28275,37
-164.5,-20.21333,38
-164.5,-19.1512,39
-164.5,-18.09588,469
-164.5,-17.04687,40
-164.5,-16.00372,41
-164.5,-14.96599,40
-164.5,-13.93326,38
-164.5,-12.90513,36
-164.5,-11.88122,37
-164.5,-10.86114,408
-164.5,-9.84453,37
-164.5,-8.83105,38
-164.5,-7.82034,38
-164.5,-6.81208,41
-164.5,-5.80593,41
-164.5,-4.80158,43
-164.5,-3.79871,44
-164.5,-2.797,44
-164.5,-1.79614,44
-164.5,-0.79584,45
-164.5,0.20423,45
-164.5,1.20435,45
-164.5,2.20485,45
-164.5,3.20602,46
-164.5,4.20816,46
-164.5,5.2116,48
-164.5,6.21665,48
-164.5,7.22362,47
-164.5,8.23284,47
-164.5,9.24464,49
-164.5,10.25936,49
-164.5,11.27734,48
-164.5,12.29894,48
-164.5,13.32453,50
-164.5,14.35449,49
-164.5,15.38921,48
-164.5,16.4291,47
-164.5,17.47459,46
-164.5,18.52613,46
-164.5,19.58417,46
-164.5,20.64921,46
-164.5,21.72177,46
-164.5,22.80239,251
-164.5,23.89166,374
-164.5,24.99018,45
-164.5,26.09861,37
-164.5,27.21765,34
-164.5,28.34806,29
-164.5,29.49063,28
-164.5,30.64625,27
-164.5,31.81585,26
-164.5,33.00047,25
-164.5,34.20122,25
-164.5,35.41933,25
-164.5,36.65617,34
-164.5,37.91321,33
-164.5,39.19213,32
-164.5,40.49479,30
-164.5,41.82327,35
-164.5,43.17993,24
-164.5,44.56747,20
-164.5,45.98897,27
-164.5,47.448,17
-164.5,48.94875,23
-164.5,50.49615,23
-164.5,52.09608,27
-164.5,53.75572,235
-164.5,55.48388,291
-164.5,57.29166,195
-164.5,59.19334,128
-164.5,61.20787,NaN
-164.5,63.36129,NaN
-164.5,65.69124,NaN
-164.5,68.25572,NaN
-164.5,71.15352,114
-164.5,74.58264,4
-164.5,79.11166,3
-163.5,-77.04822,117
-163.5,-73.09689,19
-163.5,-69.92046,18
-163.5,-67.17492,27
-163.5,-64.71517,22
-163.5,-62.46289,20
-163.5,-60.36995,22
-163.5,-58.40418,20
-163.5,-56.54284,19
-163.5,-54.7691,21
-163.5,-53.07012,19
-163.5,-51.43583,22
-163.5,-49.85814,23
-163.5,-48.33045,25
-163.5,-46.84729,32
-163.5,-45.40405,27
-163.5,-43.99682,29
-163.5,-42.62225,28
-163.5,-41.2774,29
-163.5,-39.95974,32
-163.5,-38.66701,37
-163.5,-37.39724,34
-163.5,-36.14864,38
-163.5,-34.91962,37
-163.5,-33.70876,39
-163.5,-32.51474,36
-163.5,-31.33638,37
-163.5,-30.17261,36
-163.5,-29.02243,37
-163.5,-27.88493,35
-163.5,-26.75926,38
-163.5,-25.64464,37
-163.5,-24.54034,37
-163.5,-23.44568,38
-163.5,-22.36001,38
-163.5,-21.28275,43
-163.5,-20.21333,43
-163.5,-19.1512,44
-163.5,-18.09588,452
-163.5,-17.04687,479
-163.5,-16.00372,47
-163.5,-14.96599,46
-163.5,-13.93326,43
-163.5,-12.90513,42
-163.5,-11.88122,40
-163.5,-10.86114,40
-163.5,-9.84453,40
-163.5,-8.83105,40
-163.5,-7.82034,43
-163.5,-6.81208,40
-163.5,-5.80593,39
-163.5,-4.80158,38
-163.5,-3.79871,39
-163.5,-2.797,39
-163.5,-1.79614,40
-163.5,-0.79584,39
-163.5,0.20423,51
-163.5,1.20435,38
-163.5,2.20485,38
-163.5,3.20602,38
-163.5,4.20816,53
-163.5,5.2116,323
-163.5,6.21665,295
-163.5,7.22362,295
-163.5,8.23284,38
-163.5,9.24464,38
-163.5,10.25936,38
-163.5,11.27734,38
-163.5,12.29894,39
-163.5,13.32453,57
-163.5,14.35449,40
-163.5,15.38921,54
-163.5,16.4291,53
-163.5,17.47459,53
-163.5,18.52613,40
-163.5,19.58417,54
-163.5,20.64921,53
-163.5,21.72177,53
-163.5,22.80239,50
-163.5,23.89166,268
-163.5,24.99018,48
-163.5,26.09861,42
-163.5,27.21765,40
-163.5,28.34806,40
-163.5,29.49063,37
-163.5,30.64625,36
-163.5,31.81585,38
-163.5,33.00047,37
-163.5,34.20122,38
-163.5,35.41933,36
-163.5,36.65617,33
-163.5,37.91321,31
-163.5,39.19213,30
-163.5,40.49479,30
-163.5,41.82327,28
-163.5,43.17993,23
-163.5,44.56747,37
-163.5,45.98897,24
-163.5,47.448,23
-163.5,48.94875,24
-163.5,50.49615,19
-163.5,52.09608,23
-163.5,53.75572,237
-163.5,55.48388,268
-163.5,57.29166,133
-163.5,59.19334,76
-163.5,61.20787,NaN
-163.5,63.36129,NaN
-163.5,65.69124,NaN
-163.5,68.25572,NaN
-163.5,71.15352,123
-163.5,74.58264,4
-163.5,79.11166,4
-162.5,-77.04822,48
-162.5,-73.09689,20
-162.5,-69.92046,18
-162.5,-67.17492,19
-162.5,-64.71517,22
-162.5,-62.46289,20
-162.5,-60.36995,22
-162.5,-58.40418,20
-162.5,-56.54284,22
-162.5,-54.7691,21
-162.5,-53.07012,21
-162.5,-51.43583,23
-162.5,-49.85814,24
-162.5,-48.33045,26
-162.5,-46.84729,31
-162.5,-45.40405,27
-162.5,-43.99682,30
-162.5,-42.62225,29
-162.5,-41.2774,28
-162.5,-39.95974,32
-162.5,-38.66701,34
-162.5,-37.39724,35
-162.5,-36.14864,37
-162.5,-34.91962,36
-162.5,-33.70876,38
-162.5,-32.51474,35
-162.5,-31.33638,37
-162.5,-30.17261,36
-162.5,-29.02243,36
-162.5,-27.88493,34
-162.5,-26.75926,35
-162.5,-25.64464,37
-162.5,-24.54034,37
-162.5,-23.44568,38
-162.5,-22.36001,39
-162.5,-21.28275,41
-162.5,-20.21333,42
-162.5,-19.1512,42
-162.5,-18.09588,438
-162.5,-17.04687,465
-162.5,-16.00372,41
-162.5,-14.96599,40
-162.5,-13.93326,109
-162.5,-12.90513,110
-162.5,-11.88122,40
-162.5,-10.86114,102
-162.5,-9.84453,40
-162.5,-8.83105,40
-162.5,-7.82034,40
-162.5,-6.81208,40
-162.5,-5.80593,120
-162.5,-4.80158,42
-162.5,-3.79871,38
-162.5,-2.797,39
-162.5,-1.79614,39
-162.5,-0.79584,39
-162.5,0.20423,39
-162.5,1.20435,38
-162.5,2.20485,38
-162.5,3.20602,38
-162.5,4.20816,38
-162.5,5.2116,338
-162.5,6.21665,713
-162.5,7.22362,301
-162.5,8.23284,39
-162.5,9.24464,38
-162.5,10.25936,38
-162.5,11.27734,41
-162.5,12.29894,40
-162.5,13.32453,40
-162.5,14.35449,41
-162.5,15.38921,41
-162.5,16.4291,43
-162.5,17.47459,42
-162.5,18.52613,42
-162.5,19.58417,44
-162.5,20.64921,50
-162.5,21.72177,126
-162.5,22.80239,293
-162.5,23.89166,258
-162.5,24.99018,41
-162.5,26.09861,45
-162.5,27.21765,41
-162.5,28.34806,39
-162.5,29.49063,37
-162.5,30.64625,38
-162.5,31.81585,37
-162.5,33.00047,38
-162.5,34.20122,37
-162.5,35.41933,36
-162.5,36.65617,34
-162.5,37.91321,32
-162.5,39.19213,32
-162.5,40.49479,32
-162.5,41.82327,28
-162.5,43.17993,26
-162.5,44.56747,25
-162.5,45.98897,23
-162.5,47.448,23
-162.5,48.94875,29
-162.5,50.49615,21
-162.5,52.09608,41
-162.5,53.75572,220
-162.5,55.48388,NaN
-162.5,57.29166,136
-162.5,59.19334,75
-162.5,61.20787,NaN
-162.5,63.36129,NaN
-162.5,65.69124,NaN
-162.5,68.25572,NaN
-162.5,71.15352,121
-162.5,74.58264,54
-162.5,79.11166,57
-161.5,-77.04822,61
-161.5,-73.09689,23
-161.5,-69.92046,24
-161.5,-67.17492,20
-161.5,-64.71517,23
-161.5,-62.46289,20
-161.5,-60.36995,21
-161.5,-58.40418,21
-161.5,-56.54284,21
-161.5,-54.7691,21
-161.5,-53.07012,21
-161.5,-51.43583,22
-161.5,-49.85814,23
-161.5,-48.33045,28
-161.5,-46.84729,33
-161.5,-45.40405,30
-161.5,-43.99682,30
-161.5,-42.62225,31
-161.5,-41.2774,28
-161.5,-39.95974,31
-161.5,-38.66701,34
-161.5,-37.39724,35
-161.5,-36.14864,36
-161.5,-34.91962,37
-161.5,-33.70876,38
-161.5,-32.51474,37
-161.5,-31.33638,36
-161.5,-30.17261,36
-161.5,-29.02243,38
-161.5,-27.88493,34
-161.5,-26.75926,34
-161.5,-25.64464,36
-161.5,-24.54034,36
-161.5,-23.44568,39
-161.5,-22.36001,38
-161.5,-21.28275,41
-161.5,-20.21333,41
-161.5,-19.1512,40
-161.5,-18.09588,40
-161.5,-17.04687,42
-161.5,-16.00372,40
-161.5,-14.96599,41
-161.5,-13.93326,40
-161.5,-12.90513,40
-161.5,-11.88122,41
-161.5,-10.86114,737
-161.5,-9.84453,391
-161.5,-8.83105,50
-161.5,-7.82034,51
-161.5,-6.81208,40
-161.5,-5.80593,38
-161.5,-4.80158,38
-161.5,-3.79871,38
-161.5,-2.797,40
-161.5,-1.79614,39
-161.5,-0.79584,39
-161.5,0.20423,38
-161.5,1.20435,38
-161.5,2.20485,38
-161.5,3.20602,38
-161.5,4.20816,61
-161.5,5.2116,305
-161.5,6.21665,325
-161.5,7.22362,296
-161.5,8.23284,39
-161.5,9.24464,38
-161.5,10.25936,38
-161.5,11.27734,38
-161.5,12.29894,40
-161.5,13.32453,40
-161.5,14.35449,41
-161.5,15.38921,40
-161.5,16.4291,47
-161.5,17.47459,43
-161.5,18.52613,45
-161.5,19.58417,46
-161.5,20.64921,62
-161.5,21.72177,314
-161.5,22.80239,382
-161.5,23.89166,260
-161.5,24.99018,43
-161.5,26.09861,42
-161.5,27.21765,39
-161.5,28.34806,39
-161.5,29.49063,39
-161.5,30.64625,36
-161.5,31.81585,35
-161.5,33.00047,37
-161.5,34.20122,37
-161.5,35.41933,37
-161.5,36.65617,34
-161.5,37.91321,32
-161.5,39.19213,32
-161.5,40.49479,30
-161.5,41.82327,43
-161.5,43.17993,33
-161.5,44.56747,29
-161.5,45.98897,25
-161.5,47.448,22
-161.5,48.94875,22
-161.5,50.49615,22
-161.5,52.09608,20
-161.5,53.75572,193
-161.5,55.48388,NaN
-161.5,57.29166,97
-161.5,59.19334,NaN
-161.5,61.20787,NaN
-161.5,63.36129,NaN
-161.5,65.69124,NaN
-161.5,68.25572,NaN
-161.5,71.15352,67
-161.5,74.58264,5
-161.5,79.11166,4
-160.5,-77.04822,18
-160.5,-73.09689,18
-160.5,-69.92046,4
-160.5,-67.17492,30
-160.5,-64.71517,5
-160.5,-62.46289,21
-160.5,-60.36995,29
-160.5,-58.40418,5
-160.5,-56.54284,33
-160.5,-54.7691,25
-160.5,-53.07012,20
-160.5,-51.43583,21
-160.5,-49.85814,25
-160.5,-48.33045,33
-160.5,-46.84729,7
-160.5,-45.40405,7
-160.5,-43.99682,8
-160.5,-42.62225,31
-160.5,-41.2774,28
-160.5,-39.95974,10
-160.5,-38.66701,11
-160.5,-37.39724,12
-160.5,-36.14864,13
-160.5,-34.91962,15
-160.5,-33.70876,16
-160.5,-32.51474,17
-160.5,-31.33638,17
-160.5,-30.17261,18
-160.5,-29.02243,19
-160.5,-27.88493,20
-160.5,-26.75926,21
-160.5,-25.64464,22
-160.5,-24.54034,28
-160.5,-23.44568,29
-160.5,-22.36001,34
-160.5,-21.28275,337
-160.5,-20.21333,282
-160.5,-19.1512,419
-160.5,-18.09588,416
-160.5,-17.04687,39
-160.5,-16.00372,40
-160.5,-14.96599,39
-160.5,-13.93326,39
-160.5,-12.90513,39
-160.5,-11.88122,38
-160.5,-10.86114,410
-160.5,-9.84453,396
-160.5,-8.83105,37
-160.5,-7.82034,37
-160.5,-6.81208,37
-160.5,-5.80593,42
-160.5,-4.80158,42
-160.5,-3.79871,42
-160.5,-2.797,43
-160.5,-1.79614,43
-160.5,-0.79584,428
-160.5,0.20423,401
-160.5,1.20435,44
-160.5,2.20485,44
-160.5,3.20602,45
